datetime,em_carbon_intensity_gco2_kwh,em_renewable_pct,em_fossil_pct,em_low_carbon_pct,em_zone,hospital
2026-04-25 12:00:00,249,,,,US-SW-AZPS,phoenix_usa
2026-04-25 13:00:00,270,,,,US-SW-AZPS,phoenix_usa
2026-04-25 14:00:00,193,,,,US-SW-AZPS,phoenix_usa
2026-04-25 15:00:00,198,,,,US-SW-AZPS,phoenix_usa
2026-04-25 16:00:00,173,,,,US-SW-AZPS,phoenix_usa
2026-04-25 17:00:00,169,,,,US-SW-AZPS,phoenix_usa
2026-04-25 18:00:00,161,,,,US-SW-AZPS,phoenix_usa
2026-04-25 19:00:00,116,,,,US-SW-AZPS,phoenix_usa
2026-04-25 20:00:00,102,,,,US-SW-AZPS,phoenix_usa
2026-04-25 21:00:00,162,,,,US-SW-AZPS,phoenix_usa
2026-04-25 22:00:00,147,,,,US-SW-AZPS,phoenix_usa
2026-04-25 23:00:00,211,,,,US-SW-AZPS,phoenix_usa
2026-04-26 00:00:00,199,,,,US-SW-AZPS,phoenix_usa
2026-04-26 01:00:00,269,,,,US-SW-AZPS,phoenix_usa
2026-04-26 02:00:00,278,,,,US-SW-AZPS,phoenix_usa
2026-04-26 03:00:00,222,,,,US-SW-AZPS,phoenix_usa
2026-04-26 04:00:00,244,,,,US-SW-AZPS,phoenix_usa
2026-04-26 05:00:00,288,,,,US-SW-AZPS,phoenix_usa
2026-04-26 06:00:00,259,,,,US-SW-AZPS,phoenix_usa
2026-04-26 07:00:00,346,,,,US-SW-AZPS,phoenix_usa
2026-04-26 08:00:00,286,,,,US-SW-AZPS,phoenix_usa
2026-04-26 09:00:00,339,,,,US-SW-AZPS,phoenix_usa
2026-04-26 10:00:00,301,,,,US-SW-AZPS,phoenix_usa
2026-04-26 11:00:00,255,,,,US-SW-AZPS,phoenix_usa
2026-04-26 12:00:00,222,,,,US-SW-AZPS,phoenix_usa
2026-04-26 13:00:00,180,,,,US-SW-AZPS,phoenix_usa
2026-04-26 14:00:00,148,,,,US-SW-AZPS,phoenix_usa
2026-04-26 15:00:00,128,,,,US-SW-AZPS,phoenix_usa
2026-04-26 16:00:00,121,,,,US-SW-AZPS,phoenix_usa
2026-04-26 17:00:00,94,,,,US-SW-AZPS,phoenix_usa
2026-04-26 18:00:00,92,,,,US-SW-AZPS,phoenix_usa
2026-04-26 19:00:00,121,,,,US-SW-AZPS,phoenix_usa
2026-04-26 20:00:00,111,,,,US-SW-AZPS,phoenix_usa
2026-04-26 21:00:00,100,,,,US-SW-AZPS,phoenix_usa
2026-04-26 22:00:00,77,,,,US-SW-AZPS,phoenix_usa
2026-04-26 23:00:00,95,,,,US-SW-AZPS,phoenix_usa
2026-04-27 00:00:00,158,,,,US-SW-AZPS,phoenix_usa
2026-04-27 01:00:00,248,,,,US-SW-AZPS,phoenix_usa
2026-04-27 02:00:00,238,,,,US-SW-AZPS,phoenix_usa
2026-04-27 03:00:00,296,,,,US-SW-AZPS,phoenix_usa
2026-04-27 04:00:00,245,,,,US-SW-AZPS,phoenix_usa
2026-04-27 05:00:00,289,,,,US-SW-AZPS,phoenix_usa
2026-04-27 06:00:00,230,,,,US-SW-AZPS,phoenix_usa
2026-04-27 07:00:00,297,,,,US-SW-AZPS,phoenix_usa
2026-04-27 08:00:00,336,,,,US-SW-AZPS,phoenix_usa
2026-04-27 09:00:00,275,,,,US-SW-AZPS,phoenix_usa
2026-04-27 10:00:00,260,,,,US-SW-AZPS,phoenix_usa
2026-04-27 11:00:00,325,,,,US-SW-AZPS,phoenix_usa
2026-04-27 12:00:00,263,,,,US-SW-AZPS,phoenix_usa
2026-04-27 13:00:00,235,,,,US-SW-AZPS,phoenix_usa
2026-04-27 14:00:00,136,,,,US-SW-AZPS,phoenix_usa
2026-04-27 15:00:00,147,,,,US-SW-AZPS,phoenix_usa
2026-04-27 16:00:00,144,,,,US-SW-AZPS,phoenix_usa
2026-04-27 17:00:00,132,,,,US-SW-AZPS,phoenix_usa
2026-04-27 18:00:00,124,,,,US-SW-AZPS,phoenix_usa
2026-04-27 19:00:00,129,,,,US-SW-AZPS,phoenix_usa
2026-04-27 20:00:00,113,,,,US-SW-AZPS,phoenix_usa
2026-04-27 21:00:00,136,,,,US-SW-AZPS,phoenix_usa
2026-04-27 22:00:00,117,,,,US-SW-AZPS,phoenix_usa
2026-04-27 23:00:00,130,,,,US-SW-AZPS,phoenix_usa
2026-04-28 00:00:00,158,,,,US-SW-AZPS,phoenix_usa
2026-04-28 01:00:00,251,,,,US-SW-AZPS,phoenix_usa
2026-04-28 02:00:00,314,,,,US-SW-AZPS,phoenix_usa
2026-04-28 03:00:00,331,,,,US-SW-AZPS,phoenix_usa
2026-04-28 04:00:00,231,,,,US-SW-AZPS,phoenix_usa
2026-04-28 05:00:00,345,,,,US-SW-AZPS,phoenix_usa
2026-04-28 06:00:00,244,,,,US-SW-AZPS,phoenix_usa
2026-04-28 07:00:00,249,,,,US-SW-AZPS,phoenix_usa
2026-04-28 08:00:00,284,,,,US-SW-AZPS,phoenix_usa
2026-04-28 09:00:00,326,,,,US-SW-AZPS,phoenix_usa
2026-04-28 10:00:00,301,,,,US-SW-AZPS,phoenix_usa
2026-04-28 11:00:00,312,,,,US-SW-AZPS,phoenix_usa
2026-04-28 12:00:00,320,,,,US-SW-AZPS,phoenix_usa
2026-04-28 13:00:00,304,,,,US-SW-AZPS,phoenix_usa
2026-04-28 14:00:00,192,,,,US-SW-AZPS,phoenix_usa
2026-04-28 15:00:00,131,,,,US-SW-AZPS,phoenix_usa
2026-04-28 16:00:00,155,,,,US-SW-AZPS,phoenix_usa
2026-04-28 17:00:00,134,,,,US-SW-AZPS,phoenix_usa
2026-04-28 18:00:00,135,,,,US-SW-AZPS,phoenix_usa
2026-04-28 19:00:00,113,,,,US-SW-AZPS,phoenix_usa
2026-04-28 20:00:00,126,,,,US-SW-AZPS,phoenix_usa
2026-04-28 21:00:00,140,,,,US-SW-AZPS,phoenix_usa
2026-04-28 22:00:00,119,,,,US-SW-AZPS,phoenix_usa
2026-04-28 23:00:00,135,,,,US-SW-AZPS,phoenix_usa
2026-04-29 00:00:00,163,,,,US-SW-AZPS,phoenix_usa
2026-04-29 01:00:00,293,,,,US-SW-AZPS,phoenix_usa
2026-04-29 02:00:00,309,,,,US-SW-AZPS,phoenix_usa
2026-04-29 03:00:00,307,,,,US-SW-AZPS,phoenix_usa
2026-04-29 04:00:00,282,,,,US-SW-AZPS,phoenix_usa
2026-04-29 05:00:00,256,,,,US-SW-AZPS,phoenix_usa
2026-04-29 06:00:00,272,,,,US-SW-AZPS,phoenix_usa
2026-04-29 07:00:00,309,,,,US-SW-AZPS,phoenix_usa
2026-04-29 08:00:00,372,,,,US-SW-AZPS,phoenix_usa
2026-04-29 09:00:00,370,,,,US-SW-AZPS,phoenix_usa
2026-04-29 10:00:00,451,,,,US-SW-AZPS,phoenix_usa
2026-04-29 11:00:00,374,,,,US-SW-AZPS,phoenix_usa
2026-04-29 12:00:00,403,,,,US-SW-AZPS,phoenix_usa
2026-04-29 13:00:00,282,,,,US-SW-AZPS,phoenix_usa
2026-04-29 14:00:00,223,,,,US-SW-AZPS,phoenix_usa
2026-04-29 15:00:00,271,,,,US-SW-AZPS,phoenix_usa
2026-04-29 16:00:00,183,,,,US-SW-AZPS,phoenix_usa
2026-04-29 17:00:00,277,,,,US-SW-AZPS,phoenix_usa
2026-04-29 18:00:00,190,,,,US-SW-AZPS,phoenix_usa
2026-04-29 19:00:00,250,,,,US-SW-AZPS,phoenix_usa
2026-04-29 20:00:00,157,,,,US-SW-AZPS,phoenix_usa
2026-04-29 21:00:00,155,,,,US-SW-AZPS,phoenix_usa
2026-04-29 22:00:00,247,,,,US-SW-AZPS,phoenix_usa
2026-04-29 23:00:00,263,,,,US-SW-AZPS,phoenix_usa
2026-04-30 00:00:00,255,,,,US-SW-AZPS,phoenix_usa
2026-04-30 01:00:00,360,,,,US-SW-AZPS,phoenix_usa
2026-04-30 02:00:00,366,,,,US-SW-AZPS,phoenix_usa
