datetime,solar_pv_kw,total_load_kw,generators_kw,sterilization_kw,base_load_kw,grid_availability_ratio,is_outage,temperature_2m,relative_humidity_2m,wind_speed_10m,precipitation,surface_pressure,shortwave_radiation,who_reliability_pct,loadshed_avg_stage,loadshed_max_stage,loadshed_pct_active,hour,day_of_week,month,is_weekend,hour_sin,hour_cos,month_sin,month_cos,load_rolling_6h,load_rolling_24h,load_std_24h,load_diff_1h,load_diff_24h,load_pct_change_1h,peak_ratio,solar_ratio,generator_active,generator_ratio,base_load_ratio,grid_availability_rolling_6h,recent_outages_6h,recent_outages_24h,temp_humidity_interaction,wind_precipitation_interaction,solar_available,heat_stress,storm_risk,reliability_risk
2022-01-01 00:00:00,0.0137111526538532,95.72936809118517,5.803617048616537,12.15840591445695,83.5709621767282,0.5,1,22.3,72,12.8,0.0,892.5,0.0,50.0,1.27,6,0.6179,0,5,1,1,0.0,1.0,0.49999999999999994,0.8660254037844387,95.72936809118517,95.72936809118517,0.0,0.0,0.0,0.0,1.0,0.00014322827912948202,1,0.06062525183586726,0.8729918920714518,0.5,1.0,1.0,16.056,0.0,0,0,0,0.5
2022-01-01 01:00:00,0.0128025822972725,108.91321954900106,0.0,3.770732174419934,105.14248737458112,1.0,0,21.6,79,14.6,0.0,891.9,0.0,50.0,1.27,6,0.6179,1,5,1,1,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387,102.3212938200931,102.3212938200931,9.322390767977772,13.18385145781589,0.0,0.13772003012970768,1.0644237917915527,0.00011754846978435433,0,0.0,0.9653785629509974,0.75,1.0,1.0,17.064,0.0,0,0,0,0.5
2022-01-01 02:00:00,0.0128851796024163,92.7550391329607,0.0,3.5337605059626744,89.22127862699804,1.0,0,21.1,82,14.8,0.0,891.3,0.0,50.0,1.27,6,0.6179,2,5,1,1,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,99.13254225771566,99.13254225771566,8.599877580241058,-16.158180416040352,0.0,-0.14835830290344731,0.9356669063507389,0.0001389162219418171,0,0.0,0.9619022261324568,0.8333333333333334,1.0,1.0,17.302,0.0,0,0,0,0.5
2022-01-01 03:00:00,0.0128851796024163,94.94684122225378,0.0,4.396654552798848,90.55018666945494,1.0,0,21.0,78,12.5,0.0,891.2,0.0,50.0,1.27,6,0.6179,3,5,1,1,0.7071067811865475,0.7071067811865476,0.49999999999999994,0.8660254037844387,98.08611699885017,98.08611699885017,7.327024376897839,2.191802089293077,0.0,0.023630005547744082,0.9679946982034859,0.00013570940788071474,0,0.0,0.9536935142212152,0.875,1.0,1.0,16.38,0.0,0,0,0,0.5
2022-01-01 04:00:00,0.0128851796024163,104.04989022214032,0.0,12.509774850538223,91.54011537160213,1.0,0,20.6,81,10.7,0.0,890.6,0.0,50.0,1.27,6,0.6179,4,5,1,1,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,99.27887164350821,99.27887164350821,6.8831157825877005,9.10304899988654,0.0,0.09587521693931778,1.0480567365407207,0.00012383655162833144,0,0.0,0.8797713786739172,0.9,1.0,1.0,16.686,0.0,0,0,0,0.5
2022-01-01 05:00:00,0.0128851796024163,97.05257691958712,0.0,4.484290293556309,92.5682866260308,1.0,0,20.4,83,10.7,0.0,890.8,0.0,50.0,1.27,6,0.6179,5,5,1,1,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387,98.90782252285469,98.90782252285469,6.223173708071531,-6.997313302553195,0.0,-0.06724959812657516,0.9812426807511725,0.00013276494052385965,0,0.0,0.9537952475257634,0.9166666666666666,1.0,1.0,16.932,0.0,0,0,0,0.5
2022-01-01 06:00:00,0.5784289279212913,114.21051511708676,0.0,3.7423187014505026,110.46819641563624,1.0,0,20.0,85,9.3,0.0,891.4,0.0,50.0,1.27,6,0.6179,6,5,1,1,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,101.9880136938383,101.09392146488786,8.10718462792129,17.157938197499632,0.0,0.17679013522449627,1.1297466104997675,0.005064585579780421,0,0.0,0.967233151014038,1.0,0.0,1.0,17.0,0.0,0,0,0,0.5
2022-01-01 07:00:00,20.05569945385585,117.48392891723648,0.0,3.521123118275689,113.96280579896084,1.0,0,19.7,86,8.7,0.0,891.6,0.0,50.0,1.27,6,0.6179,7,5,1,1,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,103.41646525521087,103.14267239643142,9.482404432867511,3.2734138001497257,0.0,0.028661229631911533,1.1390429022983242,0.17071015277318843,0,0.0,0.9700288954350841,1.0,0.0,1.0,16.942,0.0,0,0,0,0.5
2022-01-01 08:00:00,67.9399177621149,138.7595079707596,0.0,6.3407473239659815,132.41876064679357,1.0,0,21.1,78,8.9,0.0,892.9,67.0,50.0,1.27,6,0.6179,8,5,1,1,0.8660254037844387,-0.49999999999999983,0.49999999999999994,0.8660254037844387,111.08387672817734,107.10009857135678,14.819834411010339,21.27557905352313,0.0,0.18109352700071057,1.2956057914205312,0.4896235130527537,0,0.0,0.9543040515443294,1.0,0.0,1.0,16.458000000000002,0.0,1,0,0,0.5
2022-01-01 09:00:00,88.36383600230134,182.71638961404625,0.0,29.170477271072805,153.54591234297345,1.0,0,23.9,64,7.7,0.0,894.4,266.0,50.0,1.27,6,0.6179,9,5,1,1,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387,125.7121347934761,114.66172767562573,27.694887333436306,43.956881643286636,0.0,0.3167846462279871,1.593525523450553,0.48361198570611647,0,0.0,0.8403510635652888,1.0,0.0,1.0,15.296,0.0,1,0,0,0.5
