datetime,total_load_kw,solar_pv_kw,base_load_kw,sterilization_kw,is_outage,grid_available,generators_kw,site_code,site_name
2022-01-01 00:00:00,2587.6,0.0,1782.3,0.0,0,1,0.0,RA401,Royal Devon and Exeter Hospital
2022-01-01 01:00:00,2448.1,0.0,1699.1,0.0,0,1,0.0,RA401,Royal Devon and Exeter Hospital
2022-01-01 02:00:00,2496.2,0.0,1684.5,0.0,0,1,0.0,RA401,Royal Devon and Exeter Hospital
2022-01-01 03:00:00,2648.6,0.0,1705.6,0.0,0,1,0.0,RA401,Royal Devon and Exeter Hospital
2022-01-01 04:00:00,2788.5,0.0,1916.2,0.0,0,1,0.0,RA401,Royal Devon and Exeter Hospital
2022-01-01 05:00:00,2883.6,0.0,2001.2,0.0,0,1,0.0,RA401,Royal Devon and Exeter Hospital
2022-01-01 06:00:00,2666.7,0.0,1907.1,0.0,0,1,0.0,RA401,Royal Devon and Exeter Hospital
2022-01-01 07:00:00,3451.9,82.4,2517.5,0.0,0,1,0.0,RA401,Royal Devon and Exeter Hospital
2022-01-01 08:00:00,3616.4,192.0,2335.0,241.1,0,1,0.0,RA401,Royal Devon and Exeter Hospital
2022-01-01 09:00:00,3887.0,132.2,2274.1,223.6,0,1,0.0,RA401,Royal Devon and Exeter Hospital
2022-01-01 10:00:00,4197.8,243.9,2488.0,272.6,0,1,0.0,RA401,Royal Devon and Exeter Hospital
2022-01-01 11:00:00,4157.8,324.5,2805.7,295.9,0,1,0.0,RA401,Royal Devon and Exeter Hospital
2022-01-01 12:00:00,3958.2,159.9,2863.9,241.0,0,1,0.0,RA401,Royal Devon and Exeter Hospital
2022-01-01 13:00:00,4090.9,352.6,2364.4,296.9,0,1,0.0,RA401,Royal Devon and Exeter Hospital
2022-01-01 14:00:00,4306.3,210.1,2850.4,302.0,0,1,0.0,RA401,Royal Devon and Exeter Hospital
2022-01-01 15:00:00,3977.8,169.3,2740.3,246.8,0,1,0.0,RA401,Royal Devon and Exeter Hospital
2022-01-01 16:00:00,4124.2,91.9,2601.5,221.2,0,1,0.0,RA401,Royal Devon and Exeter Hospital
2022-01-01 17:00:00,3887.6,77.9,2201.0,242.1,0,1,0.0,RA401,Royal Devon and Exeter Hospital
2022-01-01 18:00:00,3749.8,0.0,2636.2,0.0,0,1,0.0,RA401,Royal Devon and Exeter Hospital
2022-01-01 19:00:00,3487.8,0.0,1924.3,0.0,0,1,0.0,RA401,Royal Devon and Exeter Hospital
2022-01-01 20:00:00,3644.4,0.0,2153.0,0.0,0,1,0.0,RA401,Royal Devon and Exeter Hospital
2022-01-01 21:00:00,2550.2,0.0,1453.9,0.0,0,1,0.0,RA401,Royal Devon and Exeter Hospital
2022-01-01 22:00:00,2487.0,0.0,1389.0,0.0,0,1,0.0,RA401,Royal Devon and Exeter Hospital
2022-01-01 23:00:00,2365.8,0.0,1484.1,0.0,0,1,0.0,RA401,Royal Devon and Exeter Hospital
