datetime,total_load_kw,solar_pv_kw,base_load_kw,sterilization_kw,is_outage,grid_available,generators_kw,site_code,site_name
2022-01-01 00:00:00,3336.4,0.0,2141.6,0.0,0,1,0.0,RJ122,Guy's Hospital
2022-01-01 01:00:00,2879.5,0.0,1636.4,0.0,0,1,0.0,RJ122,Guy's Hospital
2022-01-01 02:00:00,3220.9,0.0,1800.3,0.0,0,1,0.0,RJ122,Guy's Hospital
2022-01-01 03:00:00,3264.4,0.0,1797.0,0.0,0,1,0.0,RJ122,Guy's Hospital
2022-01-01 04:00:00,3335.9,0.0,2187.5,0.0,0,1,0.0,RJ122,Guy's Hospital
2022-01-01 05:00:00,3270.7,0.0,2151.3,0.0,0,1,0.0,RJ122,Guy's Hospital
2022-01-01 06:00:00,3203.8,0.0,1811.9,0.0,0,1,0.0,RJ122,Guy's Hospital
2022-01-01 07:00:00,4444.8,0.0,2602.4,0.0,0,1,0.0,RJ122,Guy's Hospital
2022-01-01 08:00:00,4530.6,0.0,3163.8,301.6,0,1,0.0,RJ122,Guy's Hospital
2022-01-01 09:00:00,4843.6,0.0,3179.2,282.5,0,1,0.0,RJ122,Guy's Hospital
2022-01-01 10:00:00,4501.3,0.0,3176.7,360.2,0,1,0.0,RJ122,Guy's Hospital
2022-01-01 11:00:00,5461.6,0.0,3223.0,279.9,0,1,0.0,RJ122,Guy's Hospital
2022-01-01 12:00:00,5096.3,0.0,3385.8,374.0,0,1,0.0,RJ122,Guy's Hospital
2022-01-01 13:00:00,4376.5,0.0,2616.8,328.9,0,1,0.0,RJ122,Guy's Hospital
2022-01-01 14:00:00,5210.2,0.0,3866.2,313.3,1,0,4428.9,RJ122,Guy's Hospital
2022-01-01 15:00:00,4996.0,0.0,3671.4,294.1,0,1,0.0,RJ122,Guy's Hospital
2022-01-01 16:00:00,4744.9,0.0,2919.0,265.2,0,1,0.0,RJ122,Guy's Hospital
2022-01-01 17:00:00,5208.2,0.0,3025.9,382.1,0,1,0.0,RJ122,Guy's Hospital
2022-01-01 18:00:00,4973.2,0.0,2882.0,0.0,0,1,0.0,RJ122,Guy's Hospital
2022-01-01 19:00:00,4655.8,0.0,2724.9,0.0,0,1,0.0,RJ122,Guy's Hospital
2022-01-01 20:00:00,4409.0,0.0,2981.8,0.0,0,1,0.0,RJ122,Guy's Hospital
2022-01-01 21:00:00,3381.3,0.0,1980.9,0.0,0,1,0.0,RJ122,Guy's Hospital
2022-01-01 22:00:00,2978.9,0.0,1748.0,0.0,0,1,0.0,RJ122,Guy's Hospital
2022-01-01 23:00:00,3198.1,0.0,2016.5,0.0,0,1,0.0,RJ122,Guy's Hospital
2022-01-02 00:00:00,3292.1,0.0,2333.3,0.0,0,1,0.0,RJ122,Guy's Hospital
2022-01-02 01:00:00,3332.4,0.0,1921.9,0.0,0,1,0.0,RJ122,Guy's Hospital
2022-01-02 02:00:00,3064.1,0.0,1781.4,0.0,0,1,0.0,RJ122,Guy's Hospital
2022-01-02 03:00:00,3328.6,0.0,1881.0,0.0,0,1,0.0,RJ122,Guy's Hospital
2022-01-02 04:00:00,3170.1,0.0,1783.9,0.0,0,1,0.0,RJ122,Guy's Hospital
2022-01-02 05:00:00,3441.6,0.0,2005.9,0.0,0,1,0.0,RJ122,Guy's Hospital
2022-01-02 06:00:00,3335.3,0.0,2365.2,0.0,0,1,0.0,RJ122,Guy's Hospital
2022-01-02 07:00:00,4201.0,0.0,3138.3,0.0,0,1,0.0,RJ122,Guy's Hospital
2022-01-02 08:00:00,4659.5,0.0,2753.7,346.8,0,1,0.0,RJ122,Guy's Hospital
2022-01-02 09:00:00,4579.8,0.0,2685.6,310.1,0,1,0.0,RJ122,Guy's Hospital
2022-01-02 10:00:00,4711.1,0.0,2746.9,359.7,0,1,0.0,RJ122,Guy's Hospital
2022-01-02 11:00:00,5118.4,0.0,2859.9,349.2,0,1,0.0,RJ122,Guy's Hospital
2022-01-02 12:00:00,4737.7,0.0,3402.4,270.6,0,1,0.0,RJ122,Guy's Hospital
2022-01-02 13:00:00,5078.4,0.0,3311.2,280.7,0,1,0.0,RJ122,Guy's Hospital
2022-01-02 14:00:00,4764.8,0.0,2935.3,268.9,0,1,0.0,RJ122,Guy's Hospital
2022-01-02 15:00:00,4770.1,0.0,2823.3,377.4,0,1,0.0,RJ122,Guy's Hospital
2022-01-02 16:00:00,5324.4,0.0,3114.3,308.9,0,1,0.0,RJ122,Guy's Hospital
2022-01-02 17:00:00,4803.9,0.0,2747.9,332.8,0,1,0.0,RJ122,Guy's Hospital
2022-01-02 18:00:00,4581.8,0.0,3130.5,0.0,0,1,0.0,RJ122,Guy's Hospital
2022-01-02 19:00:00,4772.3,0.0,3254.3,0.0,0,1,0.0,RJ122,Guy's Hospital
2022-01-02 20:00:00,4746.9,0.0,2731.8,0.0,0,1,0.0,RJ122,Guy's Hospital
2022-01-02 21:00:00,3339.5,0.0,1977.9,0.0,0,1,0.0,RJ122,Guy's Hospital
2022-01-02 22:00:00,3399.1,0.0,2425.8,0.0,0,1,0.0,RJ122,Guy's Hospital
2022-01-02 23:00:00,3080.3,0.0,2023.5,0.0,0,1,0.0,RJ122,Guy's Hospital
2022-01-03 00:00:00,3791.1,0.0,2219.9,0.0,0,1,0.0,RJ122,Guy's Hospital
