datetime,total_load_kw,solar_pv_kw,base_load_kw,sterilization_kw,is_outage,grid_available,generators_kw,site_code,site_name
2022-01-01 00:00:00,3574.5,0.0,2446.4,0.0,0,1,0.0,RR801,Leeds General Infirmary
2022-01-01 01:00:00,3695.5,0.0,2652.0,0.0,0,1,0.0,RR801,Leeds General Infirmary
2022-01-01 02:00:00,3667.2,0.0,2252.4,0.0,0,1,0.0,RR801,Leeds General Infirmary
2022-01-01 03:00:00,3541.0,0.0,2597.6,0.0,0,1,0.0,RR801,Leeds General Infirmary
2022-01-01 04:00:00,3517.3,0.0,1958.5,0.0,0,1,0.0,RR801,Leeds General Infirmary
2022-01-01 05:00:00,3719.7,0.0,2388.9,0.0,0,1,0.0,RR801,Leeds General Infirmary
2022-01-01 06:00:00,3847.1,0.0,2844.0,0.0,0,1,0.0,RR801,Leeds General Infirmary
2022-01-01 07:00:00,4660.7,0.0,2709.4,0.0,0,1,0.0,RR801,Leeds General Infirmary
2022-01-01 08:00:00,4804.7,0.0,3114.3,404.6,0,1,0.0,RR801,Leeds General Infirmary
2022-01-01 09:00:00,5155.9,0.0,3090.5,363.7,0,1,0.0,RR801,Leeds General Infirmary
2022-01-01 10:00:00,5570.9,0.0,3523.0,340.9,0,1,0.0,RR801,Leeds General Infirmary
2022-01-01 11:00:00,6032.8,0.0,3753.6,409.3,0,1,0.0,RR801,Leeds General Infirmary
2022-01-01 12:00:00,5550.0,0.0,3114.5,364.5,0,1,0.0,RR801,Leeds General Infirmary
2022-01-01 13:00:00,5272.6,0.0,3467.1,358.3,0,1,0.0,RR801,Leeds General Infirmary
2022-01-01 14:00:00,5246.8,0.0,3714.3,407.3,0,1,0.0,RR801,Leeds General Infirmary
2022-01-01 15:00:00,5785.4,0.0,4322.4,388.3,0,1,0.0,RR801,Leeds General Infirmary
2022-01-01 16:00:00,5613.5,0.0,3125.1,290.7,0,1,0.0,RR801,Leeds General Infirmary
2022-01-01 17:00:00,4915.5,0.0,3167.8,367.8,0,1,0.0,RR801,Leeds General Infirmary
2022-01-01 18:00:00,5048.1,0.0,2800.1,0.0,0,1,0.0,RR801,Leeds General Infirmary
2022-01-01 19:00:00,4849.7,0.0,3317.4,0.0,0,1,0.0,RR801,Leeds General Infirmary
2022-01-01 20:00:00,4727.2,0.0,3540.8,0.0,0,1,0.0,RR801,Leeds General Infirmary
2022-01-01 21:00:00,3596.1,0.0,2512.4,0.0,0,1,0.0,RR801,Leeds General Infirmary
2022-01-01 22:00:00,3596.0,0.0,2430.4,0.0,0,1,0.0,RR801,Leeds General Infirmary
2022-01-01 23:00:00,3419.5,0.0,2395.9,0.0,0,1,0.0,RR801,Leeds General Infirmary
2022-01-02 00:00:00,3106.7,0.0,1971.3,0.0,0,1,0.0,RR801,Leeds General Infirmary
2022-01-02 01:00:00,3386.0,0.0,2325.7,0.0,0,1,0.0,RR801,Leeds General Infirmary
2022-01-02 02:00:00,3505.8,0.0,2090.0,0.0,0,1,0.0,RR801,Leeds General Infirmary
2022-01-02 03:00:00,3879.1,0.0,2436.0,0.0,0,1,0.0,RR801,Leeds General Infirmary
2022-01-02 04:00:00,3556.7,0.0,1985.5,0.0,0,1,0.0,RR801,Leeds General Infirmary
2022-01-02 05:00:00,3726.1,0.0,2403.8,0.0,0,1,0.0,RR801,Leeds General Infirmary
2022-01-02 06:00:00,3805.1,0.0,2709.3,0.0,0,1,0.0,RR801,Leeds General Infirmary
2022-01-02 07:00:00,4701.0,0.0,2746.8,0.0,0,1,0.0,RR801,Leeds General Infirmary
2022-01-02 08:00:00,5607.4,0.0,3806.1,413.4,0,1,0.0,RR801,Leeds General Infirmary
2022-01-02 09:00:00,4651.5,0.0,3052.4,398.8,0,1,0.0,RR801,Leeds General Infirmary
2022-01-02 10:00:00,5244.1,0.0,3251.9,345.0,0,1,0.0,RR801,Leeds General Infirmary
2022-01-02 11:00:00,5474.3,0.0,3053.5,385.1,0,1,0.0,RR801,Leeds General Infirmary
2022-01-02 12:00:00,5540.6,0.0,4103.5,386.1,0,1,0.0,RR801,Leeds General Infirmary
2022-01-02 13:00:00,5304.7,0.0,3063.8,419.7,0,1,0.0,RR801,Leeds General Infirmary
2022-01-02 14:00:00,5152.2,0.0,3351.6,409.4,0,1,0.0,RR801,Leeds General Infirmary
2022-01-02 15:00:00,5746.3,0.0,3441.0,352.3,0,1,0.0,RR801,Leeds General Infirmary
2022-01-02 16:00:00,5522.7,0.0,3972.7,327.5,0,1,0.0,RR801,Leeds General Infirmary
2022-01-02 17:00:00,5067.7,0.0,3289.8,317.0,0,1,0.0,RR801,Leeds General Infirmary
2022-01-02 18:00:00,5142.9,0.0,3209.5,0.0,0,1,0.0,RR801,Leeds General Infirmary
2022-01-02 19:00:00,5003.0,0.0,3714.9,0.0,0,1,0.0,RR801,Leeds General Infirmary
2022-01-02 20:00:00,4955.4,0.0,2968.0,0.0,0,1,0.0,RR801,Leeds General Infirmary
